rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
57,riptide@9713344,riptide,9713344,3066,744,0,2322,0.2427,-1.851261,-321.6,-1.851261,0.06667,0.733727,0.0,-3.320228,58,-1
58,vg_v6@9713344,vg_v6,9713344,3066,740,16,2310,0.244,-1.861523,-323.4,-1.861523,0.144428,0.710143,0.0,-2.785011,48,10
59,baiter@9713344,baiter,9713344,3066,727,16,2323,0.2397,-1.880873,-326.7,-1.880873,0.115242,0.742134,0.0,-2.785011,49,10
60,vg_v3@9713344,vg_v3,9713344,3066,732,16,2318,0.2414,-1.895374,-329.3,-1.895374,0.173782,0.662441,0.0,-2.785011,50,10
61,reaver@9713344,reaver,9713344,3066,665,17,2384,0.2197,-1.912187,-332.2,-1.912187,-0.186711,0.55906,0.0,-3.320228,59,2
62,vg_v1@9713344,vg_v1,9713344,3066,616,1,2449,0.2011,-2.106144,-365.9,-2.106144,-0.012387,0.584742,0.0,-3.320228,60,2
63,jonbot@9713344,jonbot,9713344,3066,652,1,2413,0.2128,-2.138448,-371.5,-2.138448,-0.122929,0.148954,0.0,-4.442651,63,0
64,siege_v2@9713344,siege_v2,9713344,3066,570,19,2477,0.189,-2.16094,-375.4,-2.16094,-0.414331,0.744526,0.0,-4.442651,64,0
65,titanium_v1@9713344,titanium_v1,9713344,3066,587,0,2479,0.1915,-2.251285,-391.1,-2.251285,-0.161789,0.890195,0.0,-4.442651,65,0
66,attack_wave_v1@9713344,attack_wave_v1,9713344,3066,530,27,2509,0.1773,-2.285817,-397.1,-2.285817,-0.394674,0.806002,0.0,-4.442651,66,0
67,frontier_v2@9713344,frontier_v2,9713344,3066,516,4,2546,0.1689,-2.305831,-400.6,-2.305831,-0.476175,0.748844,0.0,-4.442651,67,0
68,siege_v1@9713344,siege_v1,9713344,3066,489,26,2551,0.1637,-2.338021,-406.2,-2.338021,-0.524099,0.751018,0.0,-4.442651,68,0
69,frontier_v1@9713344,frontier_v1,9713344,3066,480,4,2582,0.1572,-2.379005,-413.3,-2.379005,-0.495071,0.350244,0.0,-4.442651,69,0
70,opponent_luc@e83a42c,opponent_luc,e83a42c,3066,518,53,2495,0.1776,-2.47649,-430.2,-2.47649,0.191851,-0.117059,0.0,-4.442651,70,0
71,claude_challenger_3@fdc1e1f,claude_challenger_3,fdc1e1f,3066,450,55,2561,0.1557,-2.528753,-439.3,-2.528753,0.081643,0.118374,0.0,-4.442651,71,0
72,claude_challenger_2@fdc1e1f,claude_challenger_2,fdc1e1f,3066,446,56,2564,0.1546,-2.549253,-442.9,-2.549253,0.100059,0.102601,0.0,-4.442651,72,0
73,claude_challenger_1@fdc1e1f,claude_challenger_1,fdc1e1f,3066,456,56,2554,0.1579,-2.561466,-445.0,-2.561466,0.164373,0.074272,0.0,-4.442651,73,0
74,lockin@9713344,lockin,9713344,3066,420,48,2598,0.1448,-2.656192,-461.4,-2.656192,-0.009431,0.15887,0.0,-4.442651,74,0
